IdVenda,Dia,Vendedor,Unidade,Quantidade,Codigo,Descricao,Tamanho,Preco,Total,Mes,Ano,Hora
229,10,Adriana,Verbo Divino,3,25,CAMISETA MANGA CURTA,08,461.54,129.0,1,2018,10:59
229,10,Adriana,Verbo Divino,1,109,BLUSA MOLETOM FLANELADA,10,461.54,123.0,1,2018,10:59
229,10,Adriana,Verbo Divino,1,126,CALÇA DE MOL. FLANELADA FEMININA,10,461.54,107.0,1,2018,10:59
229,10,Adriana,Verbo Divino,2,170,SHORT SAIA,10,461.54,132.0,1,2018,10:59
230,10,Kyvian,Verbo Divino,1,217,CALÇA SARJA MASC,G,240.64,140.0,1,2018,11:12
230,10,Kyvian,Verbo Divino,1,223,BERMUDA SARJA MASC,G,240.64,116.0,1,2018,11:12
232,10,Kyvian,Verbo Divino,5,28,CAMISETA MANGA CURTA,PP,747.0,230.0,1,2018,11:24
232,10,Kyvian,Verbo Divino,3,96,BERMUDA DE MOLETOM,12,747.0,195.0,1,2018,11:24
232,10,Kyvian,Verbo Divino,1,111,BLUSA MOLETOM FLANELADA,PP,747.0,138.0,1,2018,11:24
232,10,Kyvian,Verbo Divino,1,136,CALÇA DE MOL. FLANELADA UNISSEX,PP,747.0,119.0,1,2018,11:24
232,10,Kyvian,Verbo Divino,1,226,JALECO,PP,747.0,65.0,1,2018,11:24
233,10,Kyvian,Verbo Divino,5,23,CAMISETA MANGA CURTA,04,485.0,215.0,1,2018,11:30
233,10,Kyvian,Verbo Divino,3,45,CAMISETA MANGA LONGA,04,485.0,138.0,1,2018,11:30
233,10,Kyvian,Verbo Divino,2,167,SHORT SAIA,04,485.0,132.0,1,2018,11:30
234,10,Kyvian,Verbo Divino,3,24,CAMISETA MANGA CURTA,06,654.0,129.0,1,2018,11:32
234,10,Kyvian,Verbo Divino,3,27,CAMISETA MANGA CURTA,12,654.0,129.0,1,2018,11:32
234,10,Kyvian,Verbo Divino,1,38,REGATA,06,654.0,32.0,1,2018,11:32
234,10,Kyvian,Verbo Divino,1,41,REGATA,12,654.0,32.0,1,2018,11:32
234,10,Kyvian,Verbo Divino,1,68,CALÇA MOLETOM UNIS.,06,654.0,95.0,1,2018,11:32
234,10,Kyvian,Verbo Divino,2,93,BERMUDA DE MOLETOM,06,654.0,130.0,1,2018,11:32
234,10,Kyvian,Verbo Divino,1,123,CALÇA DE MOL. FLANELADA UNISSEX,10,654.0,107.0,1,2018,11:32
235,10,Kyvian,Verbo Divino,1,22,CAMISETA MANGA CURTA,02,89.0,43.0,1,2018,11:37
235,10,Kyvian,Verbo Divino,1,44,CAMISETA MANGA LONGA,02,89.0,46.0,1,2018,11:37
236,10,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,579.0,172.0,1,2018,11:39
236,10,Kyvian,Verbo Divino,1,56,BLUSA DE MOLETOM LISO,10,579.0,117.0,1,2018,11:39
236,10,Kyvian,Verbo Divino,1,70,CALÇA MOLETOM UNIS.,10,579.0,95.0,1,2018,11:39
236,10,Kyvian,Verbo Divino,3,94,BERMUDA DE MOLETOM,08,579.0,195.0,1,2018,11:39
237,10,Kyvian,Verbo Divino,5,30,CAMISETA MANGA CURTA,M,979.48,230.0,1,2018,11:48
237,10,Kyvian,Verbo Divino,3,60,BLUSA DE MOLETOM LISO,M,979.48,408.0,1,2018,11:48
237,10,Kyvian,Verbo Divino,4,84,CALÇA MOLETOM UNIS.,P,979.48,404.0,1,2018,11:48
238,10,Kyvian,Verbo Divino,3,172,CAMISETA COLEGIAL FEMININA,P,121.26,129.0,1,2018,11:55
239,10,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,740.0,172.0,1,2018,11:57
239,10,Kyvian,Verbo Divino,3,27,CAMISETA MANGA CURTA,12,740.0,129.0,1,2018,11:57
239,10,Kyvian,Verbo Divino,1,28,CAMISETA MANGA CURTA,PP,740.0,46.0,1,2018,11:57
239,10,Kyvian,Verbo Divino,1,95,BERMUDA DE MOLETOM,10,740.0,65.0,1,2018,11:57
239,10,Kyvian,Verbo Divino,2,96,BERMUDA DE MOLETOM,12,740.0,130.0,1,2018,11:57
239,10,Kyvian,Verbo Divino,3,170,SHORT SAIA,10,740.0,198.0,1,2018,11:57
241,10,Kyvian,Verbo Divino,1,179,CAMISETA COLEGIAL MASCULINA,M,162.0,46.0,1,2018,12:43
241,10,Kyvian,Verbo Divino,1,222,BERMUDA SARJA MASC,M,162.0,116.0,1,2018,12:43
242,10,Kyvian,Verbo Divino,4,24,CAMISETA MANGA CURTA,06,673.0,172.0,1,2018,12:51
242,10,Kyvian,Verbo Divino,1,46,CAMISETA MANGA LONGA,06,673.0,46.0,1,2018,12:51
242,10,Kyvian,Verbo Divino,1,68,CALÇA MOLETOM UNIS.,06,673.0,95.0,1,2018,12:51
242,10,Kyvian,Verbo Divino,2,93,BERMUDA DE MOLETOM,06,673.0,130.0,1,2018,12:51
242,10,Kyvian,Verbo Divino,1,108,BLUSA MOLETOM FLANELADA,08,673.0,123.0,1,2018,12:51
242,10,Kyvian,Verbo Divino,1,121,CALÇA DE MOL. FLANELADA UNISSEX,06,673.0,107.0,1,2018,12:51
244,10,Kyvian,Verbo Divino,5,22,CAMISETA MANGA CURTA,02,1536.0,215.0,1,2018,13:24
244,10,Kyvian,Verbo Divino,3,44,CAMISETA MANGA LONGA,02,1536.0,138.0,1,2018,13:24
244,10,Kyvian,Verbo Divino,2,53,BLUSA DE MOLETOM LISO,04,1536.0,184.0,1,2018,13:24
244,10,Kyvian,Verbo Divino,2,67,CALÇA MOLETOM UNIS.,04,1536.0,190.0,1,2018,13:24
244,10,Kyvian,Verbo Divino,2,106,BLUSA MOLETOM FLANELADA,04,1536.0,184.0,1,2018,13:24
244,10,Kyvian,Verbo Divino,2,120,CALÇA DE MOL. FLANELADA UNISSEX,04,1536.0,214.0,1,2018,13:24
244,10,Kyvian,Verbo Divino,3,155,CORSARIO COTTON,04,1536.0,213.0,1,2018,13:24
244,10,Kyvian,Verbo Divino,3,166,SHORT SAIA,02,1536.0,198.0,1,2018,13:24
245,10,Kyvian,Verbo Divino,4,180,CAMISETA COLEGIAL MASCULINA,G,532.0,184.0,1,2018,15:14
245,10,Kyvian,Verbo Divino,3,222,BERMUDA SARJA MASC,M,532.0,348.0,1,2018,15:14
246,10,Kyvian,Verbo Divino,1,229,JALECO,G,65.0,65.0,1,2018,15:17
247,10,Kyvian,Verbo Divino,4,29,CAMISETA MANGA CURTA,P,614.0,184.0,1,2018,15:22
247,10,Kyvian,Verbo Divino,1,60,BLUSA DE MOLETOM LISO,M,614.0,136.0,1,2018,15:22
247,10,Kyvian,Verbo Divino,2,150,BERMUDA CICLISTA SUPLEX,M,614.0,140.0,1,2018,15:22
247,10,Kyvian,Verbo Divino,2,163,CORSÁRIO SUPLEX,G,614.0,154.0,1,2018,15:22
248,10,Kyvian,Verbo Divino,1,229,JALECO,G,65.0,65.0,1,2018,15:38
250,10,Kyvian,Verbo Divino,4,23,CAMISETA MANGA CURTA,04,578.1,172.0,1,2018,16:17
250,10,Kyvian,Verbo Divino,1,37,REGATA,04,578.1,32.0,1,2018,16:17
250,10,Kyvian,Verbo Divino,1,45,CAMISETA MANGA LONGA,04,578.1,46.0,1,2018,16:17
250,10,Kyvian,Verbo Divino,1,67,CALÇA MOLETOM UNIS.,04,578.1,95.0,1,2018,16:17
250,10,Kyvian,Verbo Divino,1,143,BERMUDA CICLISTA COTTON,04,578.1,62.0,1,2018,16:17
250,10,Kyvian,Verbo Divino,2,155,CORSARIO COTTON,04,578.1,142.0,1,2018,16:17
250,10,Kyvian,Verbo Divino,1,168,SHORT SAIA,06,578.1,66.0,1,2018,16:17
251,11,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,204.92,86.0,1,2018,9:53
251,11,Kyvian,Verbo Divino,2,26,CAMISETA MANGA CURTA,10,204.92,86.0,1,2018,9:53
251,11,Kyvian,Verbo Divino,1,48,CAMISETA MANGA LONGA,10,204.92,46.0,1,2018,9:53
255,11,Kyvian,Verbo Divino,3,23,CAMISETA MANGA CURTA,04,1241.0,129.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,3,24,CAMISETA MANGA CURTA,06,1241.0,129.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,36,REGATA,02,1241.0,32.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,37,REGATA,04,1241.0,32.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,45,CAMISETA MANGA LONGA,04,1241.0,46.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,46,CAMISETA MANGA LONGA,06,1241.0,46.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,52,BLUSA DE MOLETOM LISO,02,1241.0,92.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,53,BLUSA DE MOLETOM LISO,04,1241.0,92.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,2,66,CALÇA MOLETOM UNIS.,02,1241.0,190.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,2,67,CALÇA MOLETOM UNIS.,04,1241.0,190.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,2,92,BERMUDA DE MOLETOM,04,1241.0,130.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,144,BERMUDA CICLISTA COTTON,06,1241.0,62.0,1,2018,11:15
255,11,Kyvian,Verbo Divino,1,155,CORSARIO COTTON,04,1241.0,71.0,1,2018,11:15
257,11,Kyvian,Verbo Divino,1,27,CAMISETA MANGA CURTA,12,108.0,43.0,1,2018,12:34
257,11,Kyvian,Verbo Divino,1,96,BERMUDA DE MOLETOM,12,108.0,65.0,1,2018,12:34
259,11,Kyvian,Verbo Divino,1,54,BLUSA DE MOLETOM LISO,06,315.84,92.0,1,2018,15:04
259,11,Kyvian,Verbo Divino,1,125,CALÇA DE MOL. FLANELADA FEMININA,08,315.84,107.0,1,2018,15:04
259,11,Kyvian,Verbo Divino,1,157,CORSARIO COTTON,08,315.84,71.0,1,2018,15:04
259,11,Kyvian,Verbo Divino,1,168,SHORT SAIA,06,315.84,66.0,1,2018,15:04
261,11,Kyvian,Verbo Divino,3,25,CAMISETA MANGA CURTA,08,841.0,129.0,1,2018,16:02
261,11,Kyvian,Verbo Divino,3,27,CAMISETA MANGA CURTA,12,841.0,129.0,1,2018,16:02
261,11,Kyvian,Verbo Divino,3,49,CAMISETA MANGA LONGA,12,841.0,138.0,1,2018,16:02
261,11,Kyvian,Verbo Divino,2,70,CALÇA MOLETOM UNIS.,10,841.0,190.0,1,2018,16:02
261,11,Kyvian,Verbo Divino,2,74,CALÇA DE MOLETOM FEMININA,12,841.0,190.0,1,2018,16:02
261,11,Kyvian,Verbo Divino,1,226,JALECO,PP,841.0,65.0,1,2018,16:02
262,12,Kyvian,Verbo Divino,4,23,CAMISETA MANGA CURTA,04,1317.88,172.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,1317.88,172.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,2,44,CAMISETA MANGA LONGA,02,1317.88,92.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,2,52,BLUSA DE MOLETOM LISO,02,1317.88,184.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,55,BLUSA DE MOLETOM LISO,08,1317.88,117.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,56,BLUSA DE MOLETOM LISO,10,1317.88,117.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,66,CALÇA MOLETOM UNIS.,02,1317.88,95.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,68,CALÇA MOLETOM UNIS.,06,1317.88,95.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,69,CALÇA MOLETOM UNIS.,08,1317.88,95.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,93,BERMUDA DE MOLETOM,06,1317.88,65.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,94,BERMUDA DE MOLETOM,08,1317.88,65.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,143,BERMUDA CICLISTA COTTON,04,1317.88,62.0,1,2018,9:13
262,12,Kyvian,Verbo Divino,1,155,CORSARIO COTTON,04,1317.88,71.0,1,2018,9:13
265,12,Kyvian,Verbo Divino,3,23,CAMISETA MANGA CURTA,04,221.0,129.0,1,2018,11:18
265,12,Kyvian,Verbo Divino,2,45,CAMISETA MANGA LONGA,04,221.0,92.0,1,2018,11:18
266,12,Kyvian,Verbo Divino,3,27,CAMISETA MANGA CURTA,12,552.0,129.0,1,2018,12:30
266,12,Kyvian,Verbo Divino,3,49,CAMISETA MANGA LONGA,12,552.0,138.0,1,2018,12:30
266,12,Kyvian,Verbo Divino,3,71,CALÇA MOLETOM UNIS.,12,552.0,285.0,1,2018,12:30
267,12,Kyvian,Verbo Divino,5,30,CAMISETA MANGA CURTA,M,728.0,230.0,1,2018,12:35
267,12,Kyvian,Verbo Divino,1,58,BLUSA DE MOLETOM LISO,PP,728.0,136.0,1,2018,12:35
267,12,Kyvian,Verbo Divino,1,111,BLUSA MOLETOM FLANELADA,PP,728.0,138.0,1,2018,12:35
267,12,Kyvian,Verbo Divino,1,151,BERMUDA CICLISTA SUPLEX,G,728.0,70.0,1,2018,12:35
267,12,Kyvian,Verbo Divino,2,163,CORSÁRIO SUPLEX,G,728.0,154.0,1,2018,12:35
268,12,Danilo,Verbo Divino,1,22,CAMISETA MANGA CURTA,02,43.0,43.0,1,2018,12:48
269,12,Kyvian,Verbo Divino,5,175,CAMISETA COLEGIAL FEMININA,GG,365.0,215.0,1,2018,13:21
269,12,Kyvian,Verbo Divino,2,210,CORSÁRIO COLEGIAL,M,365.0,150.0,1,2018,13:21
270,12,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,613.0,86.0,1,2018,14:46
270,12,Kyvian,Verbo Divino,2,69,CALÇA MOLETOM UNIS.,08,613.0,190.0,1,2018,14:46
270,12,Kyvian,Verbo Divino,1,109,BLUSA MOLETOM FLANELADA,10,613.0,123.0,1,2018,14:46
270,12,Kyvian,Verbo Divino,2,122,CALÇA DE MOL. FLANELADA UNISSEX,08,613.0,214.0,1,2018,14:46
273,12,Kyvian,Verbo Divino,4,25,CAMISETA MANGA CURTA,08,616.64,172.0,1,2018,15:42
273,12,Kyvian,Verbo Divino,1,56,BLUSA DE MOLETOM LISO,10,616.64,117.0,1,2018,15:42
273,12,Kyvian,Verbo Divino,1,72,CALÇA DE MOLETOM FEMININA,08,616.64,95.0,1,2018,15:42
273,12,Kyvian,Verbo Divino,1,146,BERMUDA CICLISTA SUPLEX,10,616.64,65.0,1,2018,15:42
273,12,Kyvian,Verbo Divino,1,158,CORSÁRIO SUPLEX,10,616.64,75.0,1,2018,15:42
273,12,Kyvian,Verbo Divino,2,169,SHORT SAIA,08,616.64,132.0,1,2018,15:42
275,15,Kyvian,Verbo Divino,3,30,CAMISETA MANGA CURTA,M,257.56,138.0,1,2018,10:14
275,15,Kyvian,Verbo Divino,1,191,BLUSÃO COLEGIAL FLANELADO,M,257.56,136.0,1,2018,10:14
277,15,Kyvian,Verbo Divino,2,22,CAMISETA MANGA CURTA,02,682.0,86.0,1,2018,11:05
277,15,Kyvian,Verbo Divino,2,44,CAMISETA MANGA LONGA,02,682.0,92.0,1,2018,11:05
277,15,Kyvian,Verbo Divino,1,51,BLUSA DE MOLETOM LISO,00,682.0,92.0,1,2018,11:05
277,15,Kyvian,Verbo Divino,1,66,CALÇA MOLETOM UNIS.,02,682.0,95.0,1,2018,11:05
277,15,Kyvian,Verbo Divino,1,67,CALÇA MOLETOM UNIS.,04,682.0,95.0,1,2018,11:05
277,15,Kyvian,Verbo Divino,1,91,BERMUDA DE MOLETOM,02,682.0,65.0,1,2018,11:05
277,15,Kyvian,Verbo Divino,1,92,BERMUDA DE MOLETOM,04,682.0,65.0,1,2018,11:05
277,15,Kyvian,Verbo Divino,1,105,BLUSA MOLETOM FLANELADA,02,682.0,92.0,1,2018,11:05
278,15,Kyvian,Verbo Divino,4,23,CAMISETA MANGA CURTA,04,545.2,172.0,1,2018,11:20
278,15,Kyvian,Verbo Divino,2,144,BERMUDA CICLISTA COTTON,06,545.2,124.0,1,2018,11:20
278,15,Kyvian,Verbo Divino,4,156,CORSARIO COTTON,06,545.2,284.0,1,2018,11:20
280,15,Kyvian,Verbo Divino,2,171,CAMISETA COLEGIAL FEMININA,PP,86.0,86.0,1,2018,13:17
282,15,Kyvian,Verbo Divino,6,26,CAMISETA MANGA CURTA,10,1122.36,258.0,1,2018,13:26
282,15,Kyvian,Verbo Divino,2,48,CAMISETA MANGA LONGA,10,1122.36,92.0,1,2018,13:26
282,15,Kyvian,Verbo Divino,2,56,BLUSA DE MOLETOM LISO,10,1122.36,234.0,1,2018,13:26
282,15,Kyvian,Verbo Divino,3,69,CALÇA MOLETOM UNIS.,08,1122.36,285.0,1,2018,13:26
282,15,Kyvian,Verbo Divino,5,94,BERMUDA DE MOLETOM,08,1122.36,325.0,1,2018,13:26
283,15,Kyvian,Verbo Divino,2,24,CAMISETA MANGA CURTA,06,621.0,86.0,1,2018,14:18
283,15,Kyvian,Verbo Divino,1,37,REGATA,04,621.0,32.0,1,2018,14:18
283,15,Kyvian,Verbo Divino,2,46,CAMISETA MANGA LONGA,06,621.0,92.0,1,2018,14:18
283,15,Kyvian,Verbo Divino,1,55,BLUSA DE MOLETOM LISO,08,621.0,117.0,1,2018,14:18
283,15,Kyvian,Verbo Divino,1,68,CALÇA MOLETOM UNIS.,06,621.0,95.0,1,2018,14:18
283,15,Kyvian,Verbo Divino,1,145,BERMUDA CICLISTA COTTON,08,621.0,62.0,1,2018,14:18
283,15,Kyvian,Verbo Divino,1,156,CORSARIO COTTON,06,621.0,71.0,1,2018,14:18
283,15,Kyvian,Verbo Divino,1,168,SHORT SAIA,06,621.0,66.0,1,2018,14:18
284,15,Kyvian,Verbo Divino,5,22,CAMISETA MANGA CURTA,02,1605.0,215.0,1,2018,15:03
284,15,Kyvian,Verbo Divino,5,28,CAMISETA MANGA CURTA,PP,1605.0,230.0,1,2018,15:03
284,15,Kyvian,Verbo Divino,2,66,CALÇA MOLETOM UNIS.,02,1605.0,190.0,1,2018,15:03
284,15,Kyvian,Verbo Divino,2,83,CALÇA MOLETOM UNIS.,PP,1605.0,202.0,1,2018,15:03
284,15,Kyvian,Verbo Divino,5,91,BERMUDA DE MOLETOM,02,1605.0,325.0,1,2018,15:03
284,15,Kyvian,Verbo Divino,3,97,BERMUDA DE MOLETOM,PP,1605.0,213.0,1,2018,15:03
284,15,Kyvian,Verbo Divino,1,105,BLUSA MOLETOM FLANELADA,02,1605.0,92.0,1,2018,15:03
284,15,Kyvian,Verbo Divino,1,111,BLUSA MOLETOM FLANELADA,PP,1605.0,138.0,1,2018,15:03
286,15,Kyvian,Verbo Divino,2,25,CAMISETA MANGA CURTA,08,1257.72,86.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,1,25,CAMISETA MANGA CURTA,08,1257.72,43.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,3,26,CAMISETA MANGA CURTA,10,1257.72,129.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,2,48,CAMISETA MANGA LONGA,10,1257.72,92.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,1,54,BLUSA DE MOLETOM LISO,06,1257.72,92.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,1,55,BLUSA DE MOLETOM LISO,08,1257.72,117.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,2,57,BLUSA DE MOLETOM LISO,12,1257.72,234.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,1,67,CALÇA MOLETOM UNIS.,04,1257.72,95.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,2,69,CALÇA MOLETOM UNIS.,08,1257.72,190.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,2,93,BERMUDA DE MOLETOM,06,1257.72,130.0,1,2018,16:09
286,15,Kyvian,Verbo Divino,2,94,BERMUDA DE MOLETOM,08,1257.72,130.0,1,2018,16:09
288,16,Kyvian,Verbo Divino,3,23,CAMISETA MANGA CURTA,04,242.52,129.0,1,2018,10:16
288,16,Kyvian,Verbo Divino,3,25,CAMISETA MANGA CURTA,08,242.52,129.0,1,2018,10:16
289,16,Kyvian,Verbo Divino,3,26,CAMISETA MANGA CURTA,10,377.0,129.0,1,2018,11:08
289,16,Kyvian,Verbo Divino,1,48,CAMISETA MANGA LONGA,10,377.0,46.0,1,2018,11:08
289,16,Kyvian,Verbo Divino,1,70,CALÇA MOLETOM UNIS.,10,377.0,95.0,1,2018,11:08
289,16,Kyvian,Verbo Divino,1,123,CALÇA DE MOL. FLANELADA UNISSEX,10,377.0,107.0,1,2018,11:08
290,16,Kyvian,Verbo Divino,4,31,CAMISETA MANGA CURTA,G,373.18,184.0,1,2018,11:20
290,16,Kyvian,Verbo Divino,3,99,BERMUDA DE MOLETOM,M,373.18,213.0,1,2018,11:20
291,16,Kyvian,Verbo Divino,3,27,CAMISETA MANGA CURTA,12,1205.0,129.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,3,28,CAMISETA MANGA CURTA,PP,1205.0,138.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,1,42,CAMISETA MANGA LONGA,ST,1205.0,46.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,1,48,CAMISETA MANGA LONGA,10,1205.0,46.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,2,96,BERMUDA DE MOLETOM,12,1205.0,130.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,1,110,BLUSA MOLETOM FLANELADA,12,1205.0,123.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,1,112,BLUSA MOLETOM FLANELADA,P,1205.0,138.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,1,128,CALÇA DE MOL. FLANELADA FEMININA,14,1205.0,119.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,1,135,CALÇA DE MOL. FLANELADA UNISSEX,14,1205.0,119.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,2,148,BERMUDA CICLISTA SUPLEX,PP,1205.0,140.0,1,2018,11:29
291,16,Kyvian,Verbo Divino,1,161,CORSÁRIO SUPLEX,P,1205.0,77.0,1,2018,11:29
292,16,Kyvian,Verbo Divino,4,31,CAMISETA MANGA CURTA,G,255.0,184.0,1,2018,11:44
292,16,Kyvian,Verbo Divino,1,100,BERMUDA DE MOLETOM,G,255.0,71.0,1,2018,11:44
294,16,Kyvian,Verbo Divino,4,22,CAMISETA MANGA CURTA,02,1356.99,172.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,5,24,CAMISETA MANGA CURTA,06,1356.99,215.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,35,REGATA,00,1356.99,32.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,44,CAMISETA MANGA LONGA,02,1356.99,46.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,46,CAMISETA MANGA LONGA,06,1356.99,46.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,52,BLUSA DE MOLETOM LISO,02,1356.99,92.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,56,BLUSA DE MOLETOM LISO,10,1356.99,117.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,66,CALÇA MOLETOM UNIS.,02,1356.99,95.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,142,BERMUDA CICLISTA COTTON,02,1356.99,62.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,2,154,CORSARIO COTTON,02,1356.99,142.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,2,158,CORSÁRIO SUPLEX,10,1356.99,150.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,1,166,SHORT SAIA,02,1356.99,66.0,1,2018,11:59
294,16,Kyvian,Verbo Divino,2,170,SHORT SAIA,10,1356.99,132.0,1,2018,11:59
295,16,Kyvian,Verbo Divino,4,21,CAMISETA MANGA CURTA,00,519.0,172.0,1,2018,12:55
295,16,Kyvian,Verbo Divino,1,51,BLUSA DE MOLETOM LISO,00,519.0,92.0,1,2018,12:55
295,16,Kyvian,Verbo Divino,1,65,CALÇA MOLETOM UNIS.,00,519.0,95.0,1,2018,12:55
295,16,Kyvian,Verbo Divino,1,65,CALÇA MOLETOM UNIS.,00,519.0,95.0,1,2018,12:55
295,16,Kyvian,Verbo Divino,1,90,BERMUDA DE MOLETOM,00,519.0,65.0,1,2018,12:55
296,16,Danilo,Verbo Divino,5,25,CAMISETA MANGA CURTA,08,777.38,215.0,1,2018,13:05
296,16,Danilo,Verbo Divino,1,55,BLUSA DE MOLETOM LISO,08,777.38,117.0,1,2018,13:05
296,16,Danilo,Verbo Divino,1,68,CALÇA MOLETOM UNIS.,06,777.38,95.0,1,2018,13:05
296,16,Danilo,Verbo Divino,4,93,BERMUDA DE MOLETOM,06,777.38,260.0,1,2018,13:05
296,16,Danilo,Verbo Divino,2,150,BERMUDA CICLISTA SUPLEX,M,777.38,140.0,1,2018,13:05
298,16,Kyvian,Verbo Divino,5,21,CAMISETA MANGA CURTA,00,1107.0,215.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,1,35,REGATA,00,1107.0,32.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,2,43,CAMISETA MANGA LONGA,00,1107.0,92.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,2,51,BLUSA DE MOLETOM LISO,00,1107.0,184.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,1,65,CALÇA MOLETOM UNIS.,00,1107.0,95.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,1,65,CALÇA MOLETOM UNIS.,00,1107.0,95.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,3,90,BERMUDA DE MOLETOM,00,1107.0,195.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,1,104,BLUSA MOLETOM FLANELADA,00,1107.0,92.0,1,2018,13:40
298,16,Kyvian,Verbo Divino,1,118,CALÇA DE MOL. FLANELADA UNISSEX,00,1107.0,107.0,1,2018,13:40
299,16,Kyvian,Verbo Divino,3,23,CAMISETA MANGA CURTA,04,483.0,129.0,1,2018,14:57
299,16,Kyvian,Verbo Divino,2,37,REGATA,04,483.0,64.0,1,2018,14:57
299,16,Kyvian,Verbo Divino,1,68,CALÇA MOLETOM UNIS.,06,483.0,95.0,1,2018,14:57
299,16,Kyvian,Verbo Divino,3,92,BERMUDA DE MOLETOM,04,483.0,195.0,1,2018,14:57
300,16,Kyvian,Verbo Divino,2,26,CAMISETA MANGA CURTA,10,80.84,86.0,1,2018,15:45
301,16,Danilo,Verbo Divino,4,27,CAMISETA MANGA CURTA,12,686.2,172.0,1,2018,16:08
301,16,Danilo,Verbo Divino,1,58,BLUSA DE MOLETOM LISO,PP,686.2,136.0,1,2018,16:08
301,16,Danilo,Verbo Divino,1,111,BLUSA MOLETOM FLANELADA,PP,686.2,138.0,1,2018,16:08
301,16,Danilo,Verbo Divino,2,147,BERMUDA CICLISTA SUPLEX,12,686.2,130.0,1,2018,16:08
301,16,Danilo,Verbo Divino,2,160,CORSÁRIO SUPLEX,PP,686.2,154.0,1,2018,16:08
304,17,Kyvian,Verbo Divino,2,23,CAMISETA MANGA CURTA,04,412.66,86.0,1,2018,9:53
304,17,Kyvian,Verbo Divino,2,24,CAMISETA MANGA CURTA,06,412.66,86.0,1,2018,9:53
304,17,Kyvian,Verbo Divino,2,92,BERMUDA DE MOLETOM,04,412.66,130.0,1,2018,9:53
304,17,Kyvian,Verbo Divino,1,156,CORSARIO COTTON,06,412.66,71.0,1,2018,9:53
